Load Port,Eqp Type (Abrv) in Shipment,ETD,Dsch Port,ETA Dsch Port,Final Dest,ETA Final Dest,Msr (Per Eqp),Unit of Measure,Wgt (Per Eqp),Unit of Measure,PO No.,Item Class,Shipped Qty,PkgCode,Shipped Dtl Qty,PkgCode,Item Shipped Wgt,Unit of Measure,Item Shipped Msr,Unit of Measure
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,1,BAG,6,PCS,6,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,8,BAG,56,PCS,56,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,2,BAG,14,PCS,14,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,1,BAG,7,PCS,7,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,5,BAG,35,PCS,35,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,8,BAG,56,PCS,56,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,8,BAG,56,PCS,56,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,1,BAG,7,PCS,7,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,7,BAG,49,PCS,49,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,8,BAG,56,PCS,56,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,5,BAG,35,PCS,35,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,3,BAG,21,PCS,21,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,8,BAG,56,PCS,56,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,4,BAG,28,PCS,28,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,1,BAG,7,PCS,7,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,3,BAG,21,PCS,21,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,8,BAG,56,PCS,56,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,1,BAG,7,PCS,7,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,1,BAG,7,PCS,7,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,6,BAG,42,PCS,42,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,8,BAG,56,PCS,56,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,4,BAG,28,PCS,28,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,1,BAG,8,PCS,8,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,1,BAG,8,PCS,8,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,2,BAG,14,PCS,14,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,8,BAG,56,PCS,56,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,8,BAG,56,PCS,56,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,1,BAG,8,PCS,8,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,1,BAG,7,PCS,7,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,1,BAG,7,PCS,7,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,3,BAG,21,PCS,21,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,2,BAG,14,PCS,14,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,8,BAG,56,PCS,56,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,6,BAG,42,PCS,42,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,2,BAG,14,PCS,14,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,8,BAG,56,PCS,56,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,8,BAG,56,PCS,56,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,1,BAG,7,PCS,7,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,1,BAG,6,PCS,6,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,6,BAG,42,PCS,42,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,6,BAG,42,PCS,42,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,1,BAG,6,PCS,6,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,8,BAG,56,PCS,56,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,8,BAG,56,PCS,56,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,1,BAG,7,PCS,7,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,1,BAG,7,PCS,7,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,1,BAG,7,PCS,7,KG,,
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,58,M3,2448,KG,,D-Jackets,3,BAG,21,PCS,21,KG,,
CHINA - QINGDAO,20FT,06/12/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,25.07,M3,3167,KG,,I-Knitwear,122,CTN,2995,PCS,1557.5,KG,12.36,CBM
CHINA - QINGDAO,20FT,06/12/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,25.07,M3,3167,KG,,I-Knitwear,126,CTN,3095,PCS,1609.5,KG,12.71,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,,M3,332,KG,,D-Jackets,498,PCS,498,PCS,332,KG,,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,,M3,332,KG,,D-Jackets,498,PCS,498,PCS,332,KG,,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,,M3,332,KG,,D-Jackets,498,PCS,498,PCS,332,KG,,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,,M3,476,KG,,D-Jackets,714,PCS,714,PCS,476,KG,,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,,M3,268,KG,,D-Jackets,402,PCS,402,PCS,268,KG,,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,,M3,268,KG,,D-Jackets,402,PCS,402,PCS,268,KG,,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,,M3,268,KG,,D-Jackets,402,PCS,402,PCS,268,KG,,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,,M3,192,KG,,D-Jackets,288,PCS,288,PCS,192,KG,,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,,M3,924,KG,,D-Jackets,1386,PCS,1386,PCS,924,KG,,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,,M3,428,KG,,D-Jackets,642,PCS,642,PCS,428,KG,,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,,M3,428,KG,,D-Jackets,642,PCS,642,PCS,428,KG,,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,,M3,428,KG,,D-Jackets,642,PCS,642,PCS,428,KG,,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,,M3,468,KG,,D-Jackets,702,PCS,702,PCS,468,KG,,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,,M3,468,KG,,D-Jackets,702,PCS,702,PCS,468,KG,,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,,M3,468,KG,,D-Jackets,702,PCS,702,PCS,468,KG,,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,,M3,388,KG,,D-Jackets,582,PCS,582,PCS,388,KG,,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,48.8,M3,5064,KG,,D-Jackets,90,CTN,1800,PCS,693,KG,6.48,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,48.8,M3,5064,KG,,D-Jackets,60,CTN,1200,PCS,462,KG,4.32,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,48.8,M3,5064,KG,,D-Jackets,135,CTN,2700,PCS,1060,KG,10.67,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,48.8,M3,5064,KG,,D-Jackets,90,CTN,1800,PCS,706,KG,7.11,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,48.8,M3,5064,KG,,D-Jackets,120,CTN,2400,PCS,1668,KG,17.26,CBM
CHINA - SHANGHAI,40FT,06/15/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,48.8,M3,5064,KG,,F-Sweatshirts,50,CTN,1000,PCS,475,KG,2.96,CBM
CHINA - NINGBO,20FT,06/16/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,11.286,M3,2585,KG,,M-Tops,155,CTN,6820,PCS,1705,KG,7.444,CBM
CHINA - NINGBO,20FT,06/16/2016,UK - FELIXSTOWE,07/14/2016,UK Door,07/19/2016,11.286,M3,2585,KG,,M-Tops,80,CTN,3840,PCS,880,KG,3.842,CBM
INDIA - NHAVA SHEVA,LCL,06/24/2016,UK - FELIXSTOWE,07/17/2016,UK Door,07/17/2016,9.307,M3,1407,KG,,Y-Skirts,147,CTN,1504,PCS,,,,
INDIA - NHAVA SHEVA,LCL,06/24/2016,UK - FELIXSTOWE,07/17/2016,UK Door,07/17/2016,9.307,M3,1407,KG,,Y-Skirts,24,CTN,256,PCS,,,,
INDIA - NHAVA SHEVA,LCL,06/24/2016,UK - FELIXSTOWE,07/17/2016,UK Door,07/17/2016,9.307,M3,1407,KG,,M-Tops,6,CTN,48,PCS,,,,
INDIA - NHAVA SHEVA,LCL,06/24/2016,UK - FELIXSTOWE,07/17/2016,UK Door,07/17/2016,9.307,M3,1407,KG,,F-Sweatshirts,147,CTN,1504,PCS,,,,
INDIA - NHAVA SHEVA,LCL,06/24/2016,UK - FELIXSTOWE,07/17/2016,UK Door,07/17/2016,9.307,M3,1407,KG,,F-Sweatshirts,24,CTN,256,PCS,,,,
INDIA - NHAVA SHEVA,LCL,06/24/2016,UK - FELIXSTOWE,07/17/2016,UK Door,07/17/2016,9.307,M3,1407,KG,,F-Sweatshirts,6,CTN,48,PCS,,,,
INDIA - NHAVA SHEVA,LCL,06/24/2016,UK - FELIXSTOWE,07/17/2016,UK Door,07/17/2016,9.307,M3,1407,KG,,M-Tops,99,CTN,1000,PCS,,,,
INDIA - NHAVA SHEVA,LCL,06/24/2016,UK - FELIXSTOWE,07/17/2016,UK Door,07/17/2016,9.307,M3,1407,KG,,M-Tops,24,CTN,256,PCS,,,,
INDIA - NHAVA SHEVA,LCL,06/24/2016,UK - FELIXSTOWE,07/17/2016,UK Door,07/17/2016,9.307,M3,1407,KG,,M-Tops,3,CTN,24,PCS,,,,
BANGLADESH - CHITTAGONG,40HC,06/23/2016,UK - SOUTHAMPTON,07/19/2016,UK Door,07/19/2016,61.94,M3,10111,KG,,M-Tops,150,CTN,3000,PCS,690,KG,3.62,CBM
BANGLADESH - CHITTAGONG,40HC,06/23/2016,UK - SOUTHAMPTON,07/19/2016,UK Door,07/19/2016,61.94,M3,10111,KG,,M-Tops,150,CTN,3000,PCS,720,KG,3.62,CBM
BANGLADESH - CHITTAGONG,40HC,06/23/2016,UK - SOUTHAMPTON,07/19/2016,UK Door,07/19/2016,61.94,M3,10111,KG,,M-Tops,100,CTN,3000,PCS,710,KG,3.5,CBM
BANGLADESH - CHITTAGONG,40HC,06/23/2016,UK - SOUTHAMPTON,07/19/2016,UK Door,07/19/2016,61.94,M3,10111,KG,,M-Tops,150,CTN,3000,PCS,720,KG,3.62,CBM
BANGLADESH - CHITTAGONG,40HC,06/23/2016,UK - SOUTHAMPTON,07/19/2016,UK Door,07/19/2016,61.94,M3,10111,KG,,M-Tops,120,CTN,3600,PCS,900,KG,4.5,CBM
BANGLADESH - CHITTAGONG,40HC,06/23/2016,UK - SOUTHAMPTON,07/19/2016,UK Door,07/19/2016,61.94,M3,10111,KG,,M-Tops,148,CTN,2960,PCS,740,KG,3.57,CBM
BANGLADESH - CHITTAGONG,40HC,06/23/2016,UK - SOUTHAMPTON,07/19/2016,UK Door,07/19/2016,61.94,M3,10111,KG,,M-Tops,150,CTN,3000,PCS,720,KG,3.62,CBM
BANGLADESH - CHITTAGONG,40HC,06/23/2016,UK - SOUTHAMPTON,07/19/2016,UK Door,07/19/2016,61.94,M3,10111,KG,,M-Tops,120,CTN,3600,PCS,828,KG,4.2,CBM
BANGLADESH - CHITTAGONG,40HC,06/23/2016,UK - SOUTHAMPTON,07/19/2016,UK Door,07/19/2016,61.94,M3,10111,KG,,M-Tops,150,CTN,3000,PCS,945,KG,4.77,CBM
BANGLADESH - CHITTAGONG,40HC,06/23/2016,UK - SOUTHAMPTON,07/19/2016,UK Door,07/19/2016,61.94,M3,10111,KG,,K-Shirts,120,CTN,2400,PCS,936,KG,8.01,CBM
BANGLADESH - CHITTAGONG,40HC,06/23/2016,UK - SOUTHAMPTON,07/19/2016,UK Door,07/19/2016,61.94,M3,10111,KG,,K-Shirts,100,CTN,2000,PCS,770,KG,6.68,CBM
BANGLADESH - CHITTAGONG,40HC,06/23/2016,UK - SOUTHAMPTON,07/19/2016,UK Door,07/19/2016,61.94,M3,10111,KG,,K-Shirts,100,CTN,2000,PCS,815,KG,6.68,CBM
BANGLADESH - CHITTAGONG,40HC,06/23/2016,UK - SOUTHAMPTON,07/19/2016,UK Door,07/19/2016,61.94,M3,10111,KG,,K-Shirts,100,CTN,2000,PCS,617,KG,5.53,CBM
BANGLADESH - CHITTAGONG,20FT,06/23/2016,UK - SOUTHAMPTON,07/19/2016,UK Door,07/19/2016,26.86,M3,4014.36,KG,,I-Knitwear,210,CTN,4200,PCS,2041.2,KG,13.66,CBM
BANGLADESH - CHITTAGONG,20FT,06/23/2016,UK - SOUTHAMPTON,07/19/2016,UK Door,07/19/2016,26.86,M3,4014.36,KG,,I-Knitwear,203,CTN,4060,PCS,1973.16,KG,13.2,CBM
BANGLADESH - CHITTAGONG,20FT,06/23/2016,UK - SOUTHAMPTON,07/19/2016,UK Door,07/19/2016,23.43,M3,3311.12,KG,,F-Sweatshirts,120,CTN,2400,PCS,1476,KG,10.2,CBM
BANGLADESH - CHITTAGONG,20FT,06/23/2016,UK - SOUTHAMPTON,07/19/2016,UK Door,07/19/2016,23.43,M3,3311.12,KG,,I-Knitwear,70,CTN,2245,PCS,992.6,KG,7.18,CBM
BANGLADESH - CHITTAGONG,20FT,06/23/2016,UK - SOUTHAMPTON,07/19/2016,UK Door,07/19/2016,23.43,M3,3311.12,KG,,I-Knitwear,59,CTN,1898,PCS,842.52,KG,6.05,CBM
CAMBODIA - SIHANOUKVILLE,40HC,06/26/2016,UK - FELIXSTOWE,07/20/2016,UK Door,07/23/2016,47.93726,M3,6912.1,KG,,F-Sweatshirts,46,CTN,1840,PCS,561.2,KG,4.59172,CBM
CAMBODIA - SIHANOUKVILLE,40HC,06/26/2016,UK - FELIXSTOWE,07/20/2016,UK Door,07/23/2016,47.93726,M3,6912.1,KG,,F-Sweatshirts,72,CTN,2800,PCS,828,KG,5.04,CBM
CAMBODIA - SIHANOUKVILLE,40HC,06/26/2016,UK - FELIXSTOWE,07/20/2016,UK Door,07/23/2016,47.93726,M3,6912.1,KG,,F-Sweatshirts,74,CTN,2880,PCS,1050.8,KG,7.38668,CBM
CAMBODIA - SIHANOUKVILLE,40HC,06/26/2016,UK - FELIXSTOWE,07/20/2016,UK Door,07/23/2016,47.93726,M3,6912.1,KG,,F-Sweatshirts,65,CTN,2580,PCS,793,KG,6.4883,CBM
CAMBODIA - SIHANOUKVILLE,40HC,06/26/2016,UK - FELIXSTOWE,07/20/2016,UK Door,07/23/2016,47.93726,M3,6912.1,KG,,F-Sweatshirts,114,CTN,4480,PCS,1311,KG,7.98,CBM
CAMBODIA - SIHANOUKVILLE,40HC,06/26/2016,UK - FELIXSTOWE,07/20/2016,UK Door,07/23/2016,47.93726,M3,6912.1,KG,,F-Sweatshirts,62,CTN,2440,PCS,880.4,KG,6.18884,CBM
CAMBODIA - SIHANOUKVILLE,40HC,06/26/2016,UK - FELIXSTOWE,07/20/2016,UK Door,07/23/2016,47.93726,M3,6912.1,KG,,F-Sweatshirts,81,CTN,3180,PCS,866.7,KG,5.67,CBM
CAMBODIA - SIHANOUKVILLE,40HC,06/26/2016,UK - FELIXSTOWE,07/20/2016,UK Door,07/23/2016,47.93726,M3,6912.1,KG,,F-Sweatshirts,46,CTN,1740,PCS,621,KG,4.59172,CBM
CHINA - YANTIAN,40HC,06/30/2016,UK - SOUTHAMPTON,07/24/2016,UK Door,07/24/2016,19.42,M3,2355,KG,,I-Knitwear,167,CTN,4008,PCS,2355,KG,19.42,CBM
CHINA - YANTIAN,40HC,06/30/2016,UK - SOUTHAMPTON,07/24/2016,UK Door,07/24/2016,22.55,M3,2563,KG,,I-Knitwear,233,CTN,5592,PCS,2563,KG,22.55,CBM
CHINA - YANTIAN,40HC,06/30/2016,UK - SOUTHAMPTON,07/24/2016,UK Door,07/24/2016,19.73,M3,2071,KG,,I-Knitwear,149,CTN,3600,PCS,2071,KG,19.73,CBM
CHINA - YANTIAN,40HC,06/30/2016,UK - SOUTHAMPTON,07/24/2016,UK Door,07/24/2016,5.55,M3,800,KG,,I-Knitwear,125,CTN,3000,PCS,800,KG,5.55,CBM
CHINA - YANTIAN,40HC,06/30/2016,UK - SOUTHAMPTON,07/24/2016,UK Door,07/24/2016,5.55,M3,800,KG,,I-Knitwear,125,CTN,3000,PCS,800,KG,5.55,CBM
CHINA - YANTIAN,40HC,06/30/2016,UK - SOUTHAMPTON,07/24/2016,UK Door,07/24/2016,6.59,M3,747,KG,,I-Knitwear,74,CTN,2400,PCS,747,KG,6.59,CBM
CHINA - YANTIAN,40HC,06/30/2016,UK - SOUTHAMPTON,07/24/2016,UK Door,07/24/2016,12.47,M3,1170,KG,,I-Knitwear,150,CTN,2400,PCS,1170,KG,12.47,CBM
CHINA - YANTIAN,40HC,06/30/2016,UK - SOUTHAMPTON,07/24/2016,UK Door,07/24/2016,12.13,M3,1656,KG,,I-Knitwear,184,CTN,2944,PCS,1656,KG,12.13,CBM
CHINA - YANTIAN,40HC,06/30/2016,UK - SOUTHAMPTON,07/24/2016,UK Door,07/24/2016,17.96,M3,1628,KG,,I-Knitwear,201,CTN,3600,PCS,1628,KG,17.96,CBM
CHINA - YANTIAN,20FT,07/02/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,1.35,M3,275.2,KG,,B-Jeans,25,CTN,500,PCS,275.2,KG,1.35,CBM
CHINA - YANTIAN,20FT,07/02/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,5.076,M3,1075.7,KG,,B-Jeans,94,CTN,2000,PCS,1075.7,KG,5.076,CBM
CHINA - YANTIAN,20FT,07/02/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,6.372,M3,1297.2,KG,,B-Jeans,118,CTN,2500,PCS,1297.2,KG,6.372,CBM
CHINA - YANTIAN,20FT,07/02/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,5.13,M3,1070.6,KG,,B-Jeans,95,CTN,1998,PCS,1070.6,KG,5.13,CBM
CHINA - YANTIAN,20FT,07/02/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,7.614,M3,1559.6,KG,,B-Jeans,141,CTN,3000,PCS,1559.6,KG,7.614,CBM
CHINA - YANTIAN,20FT,07/02/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,9.72,M3,1500,KG,,B-Jeans,150,CTN,2700,PCS,1500,KG,9.72,CBM
CHINA - YANTIAN,20FT,07/02/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,8.88,M3,1370,KG,,B-Jeans,137,CTN,2466,PCS,1370,KG,8.88,CBM
CHINA - YANTIAN,20FT,07/02/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,1.4,M3,258,KG,,B-Jeans,26,CTN,468,PCS,258,KG,1.4,CBM
CHINA - YANTIAN,20FT,07/02/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,0.76,M3,140,KG,,B-Jeans,14,CTN,252,PCS,140,KG,0.76,CBM
CHINA - YANTIAN,20FT,07/02/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,10.37,M3,1536,KG,,B-Jeans,160,CTN,2880,PCS,1536,KG,10.37,CBM
CHINA - YANTIAN,20FT,07/02/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,9.66,M3,1430.4,KG,,B-Jeans,149,CTN,2682,PCS,1430.4,KG,9.66,CBM
CHINA - YANTIAN,20FT,07/02/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,0.92,M3,159.4,KG,,B-Jeans,17,CTN,306,PCS,159.4,KG,0.92,CBM
CHINA - YANTIAN,20FT,07/02/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,1.73,M3,300.6,KG,,B-Jeans,32,CTN,576,PCS,300.6,KG,1.73,CBM
CHINA - YANTIAN,20FT,06/30/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,27.02,M3,2204,KG,,I-Knitwear,237,CTN,3752,PCS,2204,KG,27.02,CBM
CHINA - YANTIAN,40FT,06/30/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,47.58,M3,5045,KG,,I-Knitwear,753,CTN,6024,PCS,5045,KG,47.58,CBM
CHINA - YANTIAN,40FT,06/30/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,29.19,M3,3006,KG,,I-Knitwear,448,CTN,3584,PCS,3006,KG,29.19,CBM
CHINA - YANTIAN,40FT,06/30/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,27.02,M3,2204,KG,,I-Knitwear,237,CTN,3752,PCS,2204,KG,27.02,CBM
CHINA - YANTIAN,40FT,06/30/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,2,M3,291,KG,,I-Knitwear,32,CTN,672,PCS,291,KG,2,CBM
CHINA - YANTIAN,40FT,06/30/2016,UK - SOUTHAMPTON,07/26/2016,UK Door,07/26/2016,2,M3,291,KG,,I-Knitwear,32,CTN,672,PCS,291,KG,2,CBM
