Load Port,Eqp Type (Abrv) in Shipment,ETD,Dsch Port,ETA Dsch Port,Final Dest,ETA Final Dest,Msr (Per Eqp),Unit of Measure,Wgt (Per Eqp),Unit of Measure,PO No.,Item Class,Shipped Qty,PkgCode,Shipped Dtl Qty,PkgCode,Item Shipped Wgt,Unit of Measure,Item Shipped Msr,Unit of Measure
CHINA - SHENZHEN,,07/28/2018,,,,,,,,,,S-Shorts,,,,,,,41.8598435851,
CHINA - SHENZHEN,,07/28/2018,,,,,,,,,,S-Shorts,,,,,,,28.6042264498,
CHINA - SHENZHEN,,07/28/2018,,,,,,,,,,S-Shorts,,,,,,,14.6509452548,
CHINA - SHENZHEN,,07/28/2018,,,,,,,,,,S-Shorts,,,,,,,16.743937434,
CHINA - SHENZHEN,,07/28/2018,,,,,,,,,,S-Shorts,,,,,,,11.8602890158,
CHINA - SHENZHEN,,07/28/2018,,,,,,,,,,S-Shorts,,,,,,,7.6743046573,
CHINA - SHENZHEN,,07/28/2018,,,,,,,,,,S-Shorts,,,,,,,7.6743046573,
UNKNOWN,,11/15/2018,,,,,,,,,,M-Tops,,,,,,,25.1159061511,
UNKNOWN,,11/15/2018,,,,,,,,,,M-Tops,,,,,,,33.4878748681,
CHINA - SHANGHAI,,07/16/2018,,08/14/2018,,,,,,,,D-Jackets,,,,,,,104.6496089628,
CHINA - SHANGHAI,,07/16/2018,,08/14/2018,,,,,,,,D-Jackets,,,,,,,104.6496089628,
CHINA - SHANGHAI,,07/16/2018,,08/14/2018,,,,,,,,D-Jackets,,,,,,,104.6496089628,
CHINA - SHANGHAI,,07/16/2018,,08/14/2018,,,,,,,,D-Jackets,,,,,,,104.6496089628,
CHINA - SHANGHAI,,07/16/2018,,08/14/2018,,,,,,,,D-Jackets,,,,,,,69.7664059752,
CHINA - SHANGHAI,,07/16/2018,,08/14/2018,,,,,,,,D-Jackets,,,,,,,69.7664059752,
CHINA - SHANGHAI,,07/16/2018,,08/14/2018,,,,,,,,D-Jackets,,,,,,,83.7196871702,
CHINA - SHANGHAI,,07/16/2018,,08/14/2018,,,,,,,,D-Jackets,,,,,,,20.9299217926,
CHINA - SHANGHAI,,07/16/2018,,08/14/2018,,,,,,,,D-Jackets,,,,,,,83.7196871702,
CHINA - SHANGHAI,,07/16/2018,,08/14/2018,,,,,,,,D-Jackets,,,,,,,20.9299217926,
BANGLADESH - CHITTAGONG,,06/20/2018,,07/17/2018,,,,,,,,F-Sweatshirts,,,,,,,125.5795307553,
BANGLADESH - CHITTAGONG,,06/20/2018,,07/17/2018,,,,,,,,F-Sweatshirts,,,,,,,139.5328119504,
BANGLADESH - CHITTAGONG,,06/20/2018,,07/17/2018,,,,,,,,F-Sweatshirts,,,,,,,139.5328119504,
BANGLADESH - CHITTAGONG,,06/18/2018,,07/15/2018,,,,,,,,F-Sweatshirts,,,,,,,27.2088983303,
BANGLADESH - CHITTAGONG,,08/15/2018,,09/11/2018,,,,,,,,M-Tops,,,,,,,42.4179748329,
CHINA - SHENZHEN,,08/15/2018,,,,,,,,,,M-Tops,,,,,,,40.4645154656,
CHINA - SHENZHEN,,08/15/2018,,,,,,,,,,M-Tops,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,08/15/2018,,09/11/2018,,,,,,,,M-Tops,,,,,,,4.4650499824,
BANGLADESH - CHITTAGONG,,08/15/2018,,09/11/2018,,,,,,,,M-Tops,,,,,,,12.2788874516,
BANGLADESH - CHITTAGONG,,08/20/2018,,09/16/2018,,,,,,,,A-Accessories,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,03/05/2018,,04/01/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,03/05/2018,,04/01/2018,,,,,,,,A-Accessories,,,,,,,13.953281195,
CHINA - SHANGHAI,,09/18/2018,,10/17/2018,,,,,,,,M-Tops,,,,,,,43.5342373285,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,13.953281195,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,35.1622686115,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,87.068474657,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,104.9286745867,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,97.6729683653,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,83.7196871702,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,63.0688310016,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,21.2089874165,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,63.0688310016,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,77.0221121966,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,52.4643372933,
CHINA - SHENZHEN,,08/12/2018,,,,,,,,,,C-Trousers,,,,,,,11.162624956,
CHINA - SHENZHEN,,08/12/2018,,,,,,,,,,C-Trousers,,,,,,,27.9065623901,
CHINA - SHENZHEN,,08/12/2018,,,,,,,,,,C-Trousers,,,,,,,69.7664059752,
CHINA - SHENZHEN,,08/12/2018,,,,,,,,,,C-Trousers,,,,,,,83.7196871702,
CHINA - SHENZHEN,,08/12/2018,,,,,,,,,,C-Trousers,,,,,,,78.1383746922,
CHINA - SHENZHEN,,08/12/2018,,,,,,,,,,C-Trousers,,,,,,,66.9757497362,
CHINA - SHENZHEN,,08/12/2018,,,,,,,,,,C-Trousers,,,,,,,50.2318123021,
CHINA - SHENZHEN,,08/12/2018,,,,,,,,,,C-Trousers,,,,,,,16.743937434,
CHINA - SHENZHEN,,08/12/2018,,,,,,,,,,C-Trousers,,,,,,,50.2318123021,
CHINA - SHENZHEN,,08/12/2018,,,,,,,,,,C-Trousers,,,,,,,61.3944372582,
CHINA - SHENZHEN,,08/12/2018,,,,,,,,,,C-Trousers,,,,,,,41.8598435851,
CHINA - SHANGHAI,,08/28/2018,,09/26/2018,,,,,,,,M-Tops,,,,,,,37.9529248505,
CHINA - SHANGHAI,,09/13/2018,,10/12/2018,,,,,,,,M-Tops,,,,,,,1.6743937434,
CHINA - SHANGHAI,,09/03/2018,,10/02/2018,,,,,,,,M-Tops,,,,,,,25.1159061511,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,8.9300999648,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,22.8833811599,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,56.9293872758,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,68.0920122318,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,63.6269622494,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,54.6968622845,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,40.7435810895,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,40.7435810895,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,49.6736810543,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,34.0460061159,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,13.3951499472,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,8.9300999648,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,22.8833811599,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,56.9293872758,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,68.0920122318,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,63.6269622494,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,54.6968622845,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,40.7435810895,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,13.3951499472,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,40.7435810895,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,49.6736810543,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,34.0460061159,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,8.9300999648,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,22.8833811599,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,56.9293872758,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,68.0920122318,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,63.6269622494,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,54.6968622845,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,40.7435810895,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,13.3951499472,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,40.7435810895,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,49.6736810543,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,34.0460061159,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,8.9300999648,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,22.8833811599,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,56.9293872758,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,68.0920122318,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,63.6269622494,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,54.6968622845,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,40.7435810895,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,13.3951499472,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,40.7435810895,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,49.6736810543,
CHINA - SHENZHEN,,08/05/2018,,,,,,,,,,C-Trousers,,,,,,,34.0460061159,
BANGLADESH - CHITTAGONG,,02/26/2018,,03/25/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,02/26/2018,,03/25/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,02/26/2018,,03/25/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
CHINA - SHANGHAI,,09/03/2018,,10/02/2018,,,,,,,,M-Tops,,,,,,,12.5579530755,
BANGLADESH - CHITTAGONG,,08/15/2018,,09/11/2018,,,,,,,,F-Sweatshirts,,,,,,,90.6963277677,
BANGLADESH - CHITTAGONG,,08/15/2018,,09/11/2018,,,,,,,,F-Sweatshirts,,,,,,,104.6496089628,
BANGLADESH - CHITTAGONG,,08/15/2018,,09/11/2018,,,,,,,,F-Sweatshirts,,,,,,,90.6963277677,
CHINA - SHANGHAI,,09/10/2018,,10/09/2018,,,,,,,,D-Jackets,,,,,,,10.4649608963,
CHINA - SHANGHAI,,09/10/2018,,10/09/2018,,,,,,,,D-Jackets,,,,,,,10.4649608963,
CHINA - SHANGHAI,,09/10/2018,,10/09/2018,,,,,,,,D-Jackets,,,,,,,10.4649608963,
CHINA - SHANGHAI,,09/10/2018,,10/09/2018,,,,,,,,D-Jackets,,,,,,,10.4649608963,
CHINA - SHANGHAI,,09/10/2018,,10/09/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
CHINA - SHANGHAI,,09/10/2018,,10/09/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
CHINA - SHANGHAI,,09/10/2018,,10/09/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
CHINA - SHANGHAI,,09/10/2018,,10/09/2018,,,,,,,,D-Jackets,,,,,,,10.4649608963,
CHINA - SHANGHAI,,09/10/2018,,10/09/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
CHINA - SHANGHAI,,08/15/2018,,09/13/2018,,,,,,,,M-Tops,,,,,,,2.790656239,
CHINA - SHANGHAI,,08/15/2018,,09/13/2018,,,,,,,,M-Tops,,,,,,,2.790656239,
CHINA - SHANGHAI,,08/15/2018,,09/13/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
CHINA - SHANGHAI,,08/15/2018,,09/13/2018,,,,,,,,D-Jackets,,,,,,,2.790656239,
CHINA - SHANGHAI,,08/15/2018,,09/13/2018,,,,,,,,D-Jackets,,,,,,,2.790656239,
CHINA - SHANGHAI,,08/15/2018,,09/13/2018,,,,,,,,D-Jackets,,,,,,,2.790656239,
CHINA - SHANGHAI,,08/15/2018,,09/13/2018,,,,,,,,D-Jackets,,,,,,,2.790656239,
BANGLADESH - CHITTAGONG,,03/21/2018,,04/17/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
CHINA - SHENZHEN,,08/26/2018,,,,,,,,,,S-Shorts,,,,,,,231.6244678376,
CHINA - SHENZHEN,,08/26/2018,,,,,,,,,,S-Shorts,,,,,,,26.2321686467,
CHINA - SHENZHEN,,08/26/2018,,,,,,,,,,S-Shorts,,,,,,,49.1155498065,
CHINA - SHENZHEN,,08/26/2018,,,,,,,,,,S-Shorts,,,,,,,12.8370186994,
CHINA - SHENZHEN,,08/26/2018,,,,,,,,,,S-Shorts,,,,,,,63.0688310016,
CHINA - SHENZHEN,,08/26/2018,,,,,,,,,,S-Shorts,,,,,,,20.0927249209,
CHINA - SHENZHEN,,08/26/2018,,,,,,,,,,S-Shorts,,,,,,,17.3020686818,
CHINA - SHENZHEN,,08/26/2018,,,,,,,,,,S-Shorts,,,,,,,12.8370186994,
BANGLADESH - CHITTAGONG,,03/15/2018,,04/11/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,03/15/2018,,04/11/2018,,,,,,,,M-Tops,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,03/15/2018,,04/11/2018,,,,,,,,S-Shorts,,,,,,,37.6738592266,
BANGLADESH - CHITTAGONG,,03/15/2018,,04/11/2018,,,,,,,,S-Shorts,,,,,,,27.2088983303,
BANGLADESH - CHITTAGONG,,03/15/2018,,04/11/2018,,,,,,,,S-Shorts,,,,,,,15.3486093145,
BANGLADESH - CHITTAGONG,,03/15/2018,,04/11/2018,,,,,,,,S-Shorts,,,,,,,16.743937434,
BANGLADESH - CHITTAGONG,,03/15/2018,,04/11/2018,,,,,,,,S-Shorts,,,,,,,8.371968717,
BANGLADESH - CHITTAGONG,,03/15/2018,,04/11/2018,,,,,,,,S-Shorts,,,,,,,12.5579530755,
BANGLADESH - CHITTAGONG,,03/15/2018,,04/11/2018,,,,,,,,S-Shorts,,,,,,,5.581312478,
BANGLADESH - CHITTAGONG,,03/15/2018,,04/11/2018,,,,,,,,S-Shorts,,,,,,,18.1392655535,
PAKISTAN - KARACHI,,03/15/2018,,04/13/2018,,,,,,,,S-Shorts,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,03/15/2018,,04/11/2018,,,,,,,,F-Sweatshirts,,,,,,,4.1859843585,
BANGLADESH - CHITTAGONG,,03/15/2018,,04/11/2018,,,,,,,,F-Sweatshirts,,,,,,,20.9299217926,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,253.9497177497,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,29.5809561335,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,90.9753933916,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,128.3701869943,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,97.6729683653,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,83.1615559224,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,37.3947936027,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,46.3248935675,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,253.9497177497,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,18.4183311774,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,68.6501434796,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,93.7660496307,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,68.6501434796,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,62.5106997538,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,24.5577749033,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,37.9529248505,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,253.9497177497,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,23.9996436555,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,79.8127684356,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,111.0681183125,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,83.1615559224,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,73.115193462,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,31.2553498769,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,C-Trousers,,,,,,,41.8598435851,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,S-Shorts,,,,,,,31.2553498769,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,S-Shorts,,,,,,,8.371968717,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,S-Shorts,,,,,,,21.2089874165,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,S-Shorts,,,,,,,24.5577749033,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,S-Shorts,,,,,,,31.2553498769,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,S-Shorts,,,,,,,17.3020686818,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,S-Shorts,,,,,,,1.6743937434,
CHINA - SHENZHEN,,07/29/2018,,,,,,,,,,S-Shorts,,,,,,,4.4650499824,
CHINA - SHANGHAI,,03/15/2018,,04/13/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,03/15/2018,,04/13/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,03/15/2018,,04/13/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,03/15/2018,,04/13/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,03/15/2018,,04/13/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,03/25/2018,,04/23/2018,,,,,,,,D-Jackets,,,,,,,3.4883202988,
CHINA - SHANGHAI,,03/25/2018,,04/23/2018,,,,,,,,D-Jackets,,,,,,,3.4883202988,
CHINA - SHANGHAI,,03/25/2018,,04/23/2018,,,,,,,,D-Jackets,,,,,,,2.0929921793,
CHINA - SHANGHAI,,03/25/2018,,04/23/2018,,,,,,,,D-Jackets,,,,,,,3.4883202988,
CHINA - SHANGHAI,,03/25/2018,,04/23/2018,,,,,,,,D-Jackets,,,,,,,2.0929921793,
CHINA - SHANGHAI,,03/25/2018,,04/23/2018,,,,,,,,D-Jackets,,,,,,,3.4883202988,
CHINA - SHANGHAI,,03/25/2018,,04/23/2018,,,,,,,,M-Tops,,,,,,,2.0929921793,
CHINA - SHANGHAI,,03/25/2018,,04/23/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
CHINA - SHANGHAI,,03/25/2018,,04/23/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
UNKNOWN,,03/25/2018,,,,,,,,,,F-Sweatshirts,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,08/01/2018,,08/28/2018,,,,,,,,D-Jackets,,,,,,,6.9766405975,
VIETNAM - HAI PHONG,,08/01/2018,,09/01/2018,,,,,,,,D-Jackets,,,,,,,6.2789765378,
VIETNAM - HAI PHONG,,08/01/2018,,09/01/2018,,,,,,,,D-Jackets,,,,,,,6.2789765378,
VIETNAM - HAI PHONG,,08/01/2018,,09/01/2018,,,,,,,,D-Jackets,,,,,,,5.581312478,
VIETNAM - HAI PHONG,,08/01/2018,,09/01/2018,,,,,,,,D-Jackets,,,,,,,6.9766405975,
CHINA - SHANGHAI,,08/01/2018,,08/30/2018,,,,,,,,D-Jackets,,,,,,,3.4883202988,
CHINA - SHANGHAI,,08/01/2018,,08/30/2018,,,,,,,,D-Jackets,,,,,,,3.4883202988,
CHINA - SHANGHAI,,08/01/2018,,08/30/2018,,,,,,,,D-Jackets,,,,,,,3.4883202988,
CHINA - SHANGHAI,,08/01/2018,,08/30/2018,,,,,,,,D-Jackets,,,,,,,3.4883202988,
CHINA - SHANGHAI,,08/01/2018,,08/30/2018,,,,,,,,D-Jackets,,,,,,,3.4883202988,
CHINA - SHANGHAI,,08/01/2018,,08/30/2018,,,,,,,,D-Jackets,,,,,,,3.4883202988,
CHINA - SHANGHAI,,08/01/2018,,08/30/2018,,,,,,,,D-Jackets,,,,,,,3.4883202988,
CHINA - SHANGHAI,,08/01/2018,,08/30/2018,,,,,,,,M-Tops,,,,,,,3.4883202988,
CHINA - SHANGHAI,,08/01/2018,,08/30/2018,,,,,,,,M-Tops,,,,,,,3.4883202988,
CHINA - SHANGHAI,,08/01/2018,,08/30/2018,,,,,,,,M-Tops,,,,,,,3.4883202988,
CHINA - SHANGHAI,,08/01/2018,,08/30/2018,,,,,,,,M-Tops,,,,,,,3.4883202988,
CHINA - SHANGHAI,,08/01/2018,,08/30/2018,,,,,,,,M-Tops,,,,,,,3.4883202988,
BANGLADESH - CHITTAGONG,,04/15/2018,,05/12/2018,,,,,,,,M-Tops,,,,,,,27.9065623901,
BANGLADESH - CHITTAGONG,,04/15/2018,,05/12/2018,,,,,,,,M-Tops,,,,,,,27.9065623901,
BANGLADESH - CHITTAGONG,,04/15/2018,,05/12/2018,,,,,,,,M-Tops,,,,,,,27.9065623901,
BANGLADESH - CHITTAGONG,,04/15/2018,,05/12/2018,,,,,,,,M-Tops,,,,,,,27.9065623901,
BANGLADESH - CHITTAGONG,,04/15/2018,,05/12/2018,,,,,,,,S-Shorts,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,04/15/2018,,05/12/2018,,,,,,,,S-Shorts,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,04/15/2018,,05/12/2018,,,,,,,,M-Tops,,,,,,,11.162624956,
BANGLADESH - CHITTAGONG,,04/15/2018,,05/12/2018,,,,,,,,F-Sweatshirts,,,,,,,13.953281195,
CHINA - SHANGHAI,,04/15/2018,,05/14/2018,,,,,,,,D-Jackets,,,,,,,4.1859843585,
CHINA - SHANGHAI,,04/15/2018,,05/14/2018,,,,,,,,D-Jackets,,,,,,,13.953281195,
CHINA - SHANGHAI,,04/15/2018,,05/14/2018,,,,,,,,D-Jackets,,,,,,,6.9766405975,
CHINA - SHANGHAI,,04/15/2018,,05/14/2018,,,,,,,,D-Jackets,,,,,,,3.4883202988,
CHINA - SHANGHAI,,04/15/2018,,05/14/2018,,,,,,,,S-Shorts,,,,,,,2.790656239,
CHINA - SHANGHAI,,04/15/2018,,05/14/2018,,,,,,,,S-Shorts,,,,,,,2.790656239,
BANGLADESH - CHITTAGONG,,04/10/2018,,05/07/2018,,,,,,,,M-Tops,,,,,,,4.1859843585,
BANGLADESH - CHITTAGONG,,04/10/2018,,05/07/2018,,,,,,,,M-Tops,,,,,,,4.1859843585,
BANGLADESH - CHITTAGONG,,04/10/2018,,05/07/2018,,,,,,,,M-Tops,,,,,,,4.1859843585,
BANGLADESH - CHITTAGONG,,04/10/2018,,05/07/2018,,,,,,,,M-Tops,,,,,,,4.1859843585,
BANGLADESH - CHITTAGONG,,04/10/2018,,05/07/2018,,,,,,,,M-Tops,,,,,,,4.1859843585,
PAKISTAN - KARACHI,,04/10/2018,,05/09/2018,,,,,,,,M-Tops,,,,,,,10.4649608963,
PAKISTAN - KARACHI,,04/10/2018,,05/09/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
PAKISTAN - KARACHI,,04/10/2018,,05/09/2018,,,,,,,,S-Shorts,,,,,,,2.0929921793,
BANGLADESH - CHITTAGONG,,04/10/2018,,05/07/2018,,,,,,,,M-Tops,,,,,,,2.790656239,
CHINA - SHANGHAI,,09/25/2018,,10/24/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,09/25/2018,,10/24/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,09/25/2018,,10/24/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,09/25/2018,,10/24/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
CHINA - SHANGHAI,,09/25/2018,,10/24/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
CHINA - SHANGHAI,,09/25/2018,,10/24/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
CHINA - SHANGHAI,,09/25/2018,,10/24/2018,,,,,,,,M-Tops,,,,,,,0.6976640598,
BANGLADESH - CHITTAGONG,,04/10/2018,,05/07/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
CHINA - SHANGHAI,,04/10/2018,,05/09/2018,,,,,,,,D-Jackets,,,,,,,2.0929921793,
CHINA - SHANGHAI,,04/10/2018,,05/09/2018,,,,,,,,D-Jackets,,,,,,,2.0929921793,
CHINA - SHANGHAI,,04/10/2018,,05/09/2018,,,,,,,,D-Jackets,,,,,,,2.0929921793,
CHINA - SHANGHAI,,04/10/2018,,05/09/2018,,,,,,,,D-Jackets,,,,,,,2.0929921793,
CHINA - SHANGHAI,,04/10/2018,,05/09/2018,,,,,,,,D-Jackets,,,,,,,2.0929921793,
CHINA - SHANGHAI,,04/10/2018,,05/09/2018,,,,,,,,D-Jackets,,,,,,,5.581312478,
CHINA - SHANGHAI,,04/10/2018,,05/09/2018,,,,,,,,D-Jackets,,,,,,,8.371968717,
CHINA - SHANGHAI,,04/10/2018,,05/09/2018,,,,,,,,M-Tops,,,,,,,2.0929921793,
CHINA - SHANGHAI,,04/10/2018,,05/09/2018,,,,,,,,M-Tops,,,,,,,2.0929921793,
CHINA - SHANGHAI,,04/10/2018,,05/09/2018,,,,,,,,M-Tops,,,,,,,2.0929921793,
CHINA - SHANGHAI,,04/10/2018,,05/09/2018,,,,,,,,D-Jackets,,,,,,,2.0929921793,
