Load_Port,Item_Class,ETD_Yr,ETD_Day,ETD_Mth,ETD_Dte,ETD,ETA_Yr,ETD_Day_1,ETD_Mth_1,ETA_Dsch_Port_Dte,ETA_Dsch_Port,Sum_Shipped_Msr,Load_port_1,ETD_Dte_1,mth_ETD,ETA_Dsch_Port_Dte_1,Item_Class_1,HK_Prev_diff_ETD,HK_Prev_diff_ETA,HK_Prev_ETD,HK_Prev_ETA,HK_Next_diff_ETD,HK_Next_diff_ETA,HK_Next_ETD,HK_Next_ETA,UK_Prev_diff_ETD,UK_Prev_diff_ETA,UK_Prev_ETD,UK_Prev_ETA,UK_Next_diff_ETD,UK_Next_diff_ETA,UK_Next_ETD,UK_Next_ETA,ETD_Dte_2,Load_Port_2,Item_Class_2,prev_ETD_Dte,prev_Shipped_Msr,prev_ETD_Dte_diff,Transport_Days
CHINA - SHANGHAI,I-Knitwear,2016,9,11,2016-09-11,09/11/2016,2016,9,11,2016-10-05,10/05/2016,42.15,CHINA - SHANGHAI,2016-09-11,9,2016-10-05,I-Knitwear,-72,-96,2016-07-01,2016-07-01,5,4,2016-09-16,2016-10-09,-13,-37,2016-08-29,2016-08-29,105,81,2016-12-25,2016-12-25,2016-09-11,CHINA - SHANGHAI,I-Knitwear,2016-09-06,54.65,5,24
CHINA - SHANGHAI,I-Knitwear,2016,9,13,2016-09-13,09/13/2016,2016,9,13,2016-10-12,10/12/2016,35.44,CHINA - SHANGHAI,2016-09-13,9,2016-10-12,I-Knitwear,-74,-103,2016-07-01,2016-07-01,3,74,2016-09-16,2016-12-25,-15,-44,2016-08-29,2016-08-29,103,74,2016-12-25,2016-12-25,2016-09-13,CHINA - SHANGHAI,I-Knitwear,2016-09-11,42.15,2,29
CHINA - SHANGHAI,I-Knitwear,2016,9,20,2016-09-20,09/20/2016,2016,9,20,2016-10-18,10/18/2016,25.56,CHINA - SHANGHAI,2016-09-20,9,2016-10-18,I-Knitwear,-4,-32,2016-09-16,2016-09-16,11,68,2016-10-01,2016-12-25,-22,-50,2016-08-29,2016-08-29,96,68,2016-12-25,2016-12-25,2016-09-20,CHINA - SHANGHAI,I-Knitwear,2016-09-13,35.44,7,28
CHINA - SHANGHAI,I-Knitwear,2016,9,27,2016-09-27,09/27/2016,2016,9,27,2016-10-27,10/27/2016,51.65,CHINA - SHANGHAI,2016-09-27,9,2016-10-27,I-Knitwear,-11,-41,2016-09-16,2016-09-16,4,59,2016-10-01,2016-12-25,-29,-59,2016-08-29,2016-08-29,89,59,2016-12-25,2016-12-25,2016-09-27,CHINA - SHANGHAI,I-Knitwear,2016-09-20,25.56,7,30
CHINA - SHANGHAI,I-Knitwear,2016,11,29,2016-11-29,11/29/2016,2016,11,29,2016-12-28,12/28/2016,14.64,CHINA - SHANGHAI,2016-11-29,11,2016-12-28,I-Knitwear,-50,-79,2016-10-10,2016-10-10,26,4,2016-12-25,2017-01-01,-92,-1,2016-08-29,2016-12-27,26,4,2016-12-25,2017-01-01,2016-11-29,CHINA - SHANGHAI,I-Knitwear,2016-09-27,51.65,63,29
CHINA - SHANGHAI,K-Shirts,2016,7,9,2016-07-09,07/09/2016,2016,7,9,2016-08-10,08/10/2016,0,CHINA - SHANGHAI,2016-07-09,7,2016-08-10,K-Shirts,-8,-40,2016-07-01,2016-07-01,69,37,2016-09-16,2016-09-16,-40,-72,2016-05-30,2016-05-30,51,19,2016-08-29,2016-08-29,,,,,,,32
CHINA - SHANGHAI,K-Shirts,2016,7,13,2016-07-13,07/13/2016,2016,7,13,2016-08-10,08/10/2016,0,CHINA - SHANGHAI,2016-07-13,7,2016-08-10,K-Shirts,-12,-40,2016-07-01,2016-07-01,65,37,2016-09-16,2016-09-16,-44,-72,2016-05-30,2016-05-30,47,19,2016-08-29,2016-08-29,2016-07-13,CHINA - SHANGHAI,K-Shirts,2016-07-09,0,4,28
CHINA - SHANGHAI,K-Shirts,2016,8,3,2016-08-03,08/03/2016,2016,8,3,2016-08-31,08/31/2016,14.47,CHINA - SHANGHAI,2016-08-03,8,2016-08-31,K-Shirts,-33,-61,2016-07-01,2016-07-01,44,16,2016-09-16,2016-09-16,-65,-2,2016-05-30,2016-08-29,26,116,2016-08-29,2016-12-25,2016-08-03,CHINA - SHANGHAI,K-Shirts,2016-07-13,0,21,28
CHINA - SHANGHAI,K-Shirts,2016,8,24,2016-08-24,08/24/2016,2016,8,24,2016-09-21,09/21/2016,17.57,CHINA - SHANGHAI,2016-08-24,8,2016-09-21,K-Shirts,-54,-82,2016-07-01,2016-07-01,23,10,2016-09-16,2016-10-01,-86,-23,2016-05-30,2016-08-29,5,95,2016-08-29,2016-12-25,2016-08-24,CHINA - SHANGHAI,K-Shirts,2016-08-03,14.47,21,28
CHINA - SHANGHAI,K-Shirts,2016,9,20,2016-09-20,09/20/2016,2016,9,20,2016-10-18,10/18/2016,1.3,CHINA - SHANGHAI,2016-09-20,9,2016-10-18,K-Shirts,-4,-32,2016-09-16,2016-09-16,11,68,2016-10-01,2016-12-25,-22,-50,2016-08-29,2016-08-29,96,68,2016-12-25,2016-12-25,2016-09-20,CHINA - SHANGHAI,K-Shirts,2016-08-24,17.57,27,28
CHINA - SHANGHAI,K-Shirts,2016,11,19,2016-11-19,11/19/2016,2016,11,19,2016-12-18,12/18/2016,13.77,CHINA - SHANGHAI,2016-11-19,11,2016-12-18,K-Shirts,-40,-69,2016-10-10,2016-10-10,36,7,2016-12-25,2016-12-25,-82,-111,2016-08-29,2016-08-29,36,7,2016-12-25,2016-12-25,2016-11-19,CHINA - SHANGHAI,K-Shirts,2016-09-20,1.3,60,29
CHINA - SHANGHAI,M-Tops,2017,1,24,2017-01-24,01/24/2017,2017,1,24,2017-03-09,03/09/2017,7.6,CHINA - SHANGHAI,2017-01-24,1,2017-03-09,M-Tops,-22,-66,2017-01-02,2017-01-02,4,26,2017-01-28,2017-04-04,-22,-66,2017-01-02,2017-01-02,80,36,2017-04-14,2017-04-14,2017-01-24,CHINA - SHANGHAI,M-Tops,2016-11-29,46.684,56,44
CHINA - SHANGHAI,M-Tops,2016,4,17,2016-04-17,04/17/2016,2016,4,17,2016-05-26,05/26/2016,10.72,CHINA - SHANGHAI,2016-04-17,4,2016-05-26,M-Tops,-13,-52,2016-04-04,2016-04-04,14,14,2016-05-01,2016-06-09,-20,-24,2016-03-28,2016-05-02,15,4,2016-05-02,2016-05-30,,,,,,,39
CHINA - SHANGHAI,M-Tops,2016,4,24,2016-04-24,04/24/2016,2016,4,24,2016-05-23,05/23/2016,1.056,CHINA - SHANGHAI,2016-04-24,4,2016-05-23,M-Tops,-20,-49,2016-04-04,2016-04-04,7,17,2016-05-01,2016-06-09,-27,-21,2016-03-28,2016-05-02,8,7,2016-05-02,2016-05-30,2016-04-24,CHINA - SHANGHAI,M-Tops,2016-04-17,10.72,7,29
CHINA - SHANGHAI,M-Tops,2016,5,1,2016-05-01,05/01/2016,2016,5,1,2016-05-29,05/29/2016,6.2,CHINA - SHANGHAI,2016-05-01,5,2016-05-29,M-Tops,0,-28,2016-05-01,2016-05-01,1,11,2016-05-02,2016-06-09,-34,-27,2016-03-28,2016-05-02,1,1,2016-05-02,2016-05-30,2016-05-01,CHINA - SHANGHAI,M-Tops,2016-04-24,1.056,7,28
CHINA - SHANGHAI,M-Tops,2016,5,12,2016-05-12,05/12/2016,2016,5,12,2016-06-14,06/14/2016,8.913,CHINA - SHANGHAI,2016-05-12,5,2016-06-14,M-Tops,-10,-43,2016-05-02,2016-05-02,2,17,2016-05-14,2016-07-01,-10,-15,2016-05-02,2016-05-30,18,76,2016-05-30,2016-08-29,2016-05-12,CHINA - SHANGHAI,M-Tops,2016-05-01,6.2,11,33
CHINA - SHANGHAI,M-Tops,2016,5,15,2016-05-15,05/15/2016,2016,5,15,2016-06-12,06/12/2016,11.76,CHINA - SHANGHAI,2016-05-15,5,2016-06-12,M-Tops,-1,-29,2016-05-14,2016-05-14,25,19,2016-06-09,2016-07-01,-13,-13,2016-05-02,2016-05-30,15,78,2016-05-30,2016-08-29,2016-05-15,CHINA - SHANGHAI,M-Tops,2016-05-12,8.913,3,28
CHINA - SHANGHAI,M-Tops,2016,6,8,2016-06-08,06/08/2016,2016,6,8,2016-07-07,07/07/2016,7.43,CHINA - SHANGHAI,2016-06-08,6,2016-07-07,M-Tops,-25,-54,2016-05-14,2016-05-14,1,71,2016-06-09,2016-09-16,-9,-38,2016-05-30,2016-05-30,82,53,2016-08-29,2016-08-29,2016-06-08,CHINA - SHANGHAI,M-Tops,2016-05-15,11.76,24,29
CHINA - SHANGHAI,M-Tops,2016,6,28,2016-06-28,06/28/2016,2016,6,28,2016-07-28,07/28/2016,6.99,CHINA - SHANGHAI,2016-06-28,6,2016-07-28,M-Tops,-19,-49,2016-06-09,2016-06-09,3,50,2016-07-01,2016-09-16,-29,-59,2016-05-30,2016-05-30,62,32,2016-08-29,2016-08-29,2016-06-28,CHINA - SHANGHAI,M-Tops,2016-06-08,7.43,20,30
CHINA - SHANGHAI,M-Tops,2016,7,13,2016-07-13,07/13/2016,2016,7,13,2016-08-10,08/10/2016,0,CHINA - SHANGHAI,2016-07-13,7,2016-08-10,M-Tops,-12,-40,2016-07-01,2016-07-01,65,37,2016-09-16,2016-09-16,-44,-72,2016-05-30,2016-05-30,47,19,2016-08-29,2016-08-29,2016-07-13,CHINA - SHANGHAI,M-Tops,2016-06-28,6.99,15,28
CHINA - SHANGHAI,M-Tops,2016,8,16,2016-08-16,08/16/2016,2016,8,16,2016-09-14,09/14/2016,80.665,CHINA - SHANGHAI,2016-08-16,8,2016-09-14,M-Tops,-46,-75,2016-07-01,2016-07-01,31,2,2016-09-16,2016-09-16,-78,-16,2016-05-30,2016-08-29,13,102,2016-08-29,2016-12-25,2016-08-16,CHINA - SHANGHAI,M-Tops,2016-07-13,0,34,29
CHINA - SHANGHAI,M-Tops,2016,8,30,2016-08-30,08/30/2016,2016,8,30,2016-09-28,09/28/2016,17.813,CHINA - SHANGHAI,2016-08-30,8,2016-09-28,M-Tops,-60,-89,2016-07-01,2016-07-01,17,3,2016-09-16,2016-10-01,-1,-30,2016-08-29,2016-08-29,117,88,2016-12-25,2016-12-25,2016-08-30,CHINA - SHANGHAI,M-Tops,2016-08-16,80.665,14,29
CHINA - SHANGHAI,M-Tops,2016,9,20,2016-09-20,09/20/2016,2016,9,20,2016-10-18,10/18/2016,8.17,CHINA - SHANGHAI,2016-09-20,9,2016-10-18,M-Tops,-4,-32,2016-09-16,2016-09-16,11,68,2016-10-01,2016-12-25,-22,-50,2016-08-29,2016-08-29,96,68,2016-12-25,2016-12-25,2016-09-20,CHINA - SHANGHAI,M-Tops,2016-08-30,17.813,21,28
CHINA - SHANGHAI,M-Tops,2016,11,19,2016-11-19,11/19/2016,2016,11,19,2016-12-18,12/18/2016,32.08,CHINA - SHANGHAI,2016-11-19,11,2016-12-18,M-Tops,-40,-69,2016-10-10,2016-10-10,36,7,2016-12-25,2016-12-25,-82,-111,2016-08-29,2016-08-29,36,7,2016-12-25,2016-12-25,2016-11-19,CHINA - SHANGHAI,M-Tops,2016-09-20,8.17,60,29
CHINA - SHANGHAI,M-Tops,2016,11,22,2016-11-22,11/22/2016,2016,11,22,2016-12-22,12/22/2016,11.453,CHINA - SHANGHAI,2016-11-22,11,2016-12-22,M-Tops,-43,-73,2016-10-10,2016-10-10,33,3,2016-12-25,2016-12-25,-85,-115,2016-08-29,2016-08-29,33,3,2016-12-25,2016-12-25,2016-11-22,CHINA - SHANGHAI,M-Tops,2016-11-19,32.08,3,30
CHINA - SHANGHAI,M-Tops,2016,11,29,2016-11-29,11/29/2016,2016,11,29,2016-12-28,12/28/2016,46.684,CHINA - SHANGHAI,2016-11-29,11,2016-12-28,M-Tops,-50,-79,2016-10-10,2016-10-10,26,4,2016-12-25,2017-01-01,-92,-1,2016-08-29,2016-12-27,26,4,2016-12-25,2017-01-01,2016-11-29,CHINA - SHANGHAI,M-Tops,2016-11-22,11.453,7,29
CHINA - SHANGHAI,S-Shorts,2017,1,22,2017-01-22,01/22/2017,2017,1,22,2017-02-25,02/25/2017,8.27,CHINA - SHANGHAI,2017-01-22,1,2017-02-25,S-Shorts,-20,-54,2017-01-02,2017-01-02,6,38,2017-01-28,2017-04-04,-20,-54,2017-01-02,2017-01-02,82,48,2017-04-14,2017-04-14,2017-01-22,CHINA - SHANGHAI,S-Shorts,2016-12-27,7.84,26,34
CHINA - SHANGHAI,S-Shorts,2016,12,20,2016-12-20,12/20/2016,2017,12,20,2017-01-19,01/19/2017,23.747,CHINA - SHANGHAI,2016-12-20,12,2017-01-19,S-Shorts,-71,-101,2016-10-10,2016-10-10,5,9,2016-12-25,2017-01-28,-113,-17,2016-08-29,2017-01-02,5,85,2016-12-25,2017-04-14,,,,,,,30
CHINA - SHANGHAI,S-Shorts,2016,12,27,2016-12-27,12/27/2016,2017,12,27,2017-01-26,01/26/2017,7.84,CHINA - SHANGHAI,2016-12-27,12,2017-01-26,S-Shorts,0,-30,2016-12-27,2016-12-27,5,2,2017-01-01,2017-01-28,0,-24,2016-12-27,2017-01-02,5,78,2017-01-01,2017-04-14,2016-12-27,CHINA - SHANGHAI,S-Shorts,2016-12-20,23.747,7,30
CHINA - SHANGHAI,Y-Skirts,2016,4,3,2016-04-03,04/03/2016,2016,4,3,2016-05-01,05/01/2016,6.58,CHINA - SHANGHAI,2016-04-03,4,2016-05-01,Y-Skirts,-6,-34,2016-03-28,2016-03-28,1,1,2016-04-04,2016-05-02,-6,-34,2016-03-28,2016-03-28,29,1,2016-05-02,2016-05-02,,,,,,,28
CHINA - SHANGHAI,Y-Skirts,2016,5,1,2016-05-01,05/01/2016,2016,5,1,2016-05-29,05/29/2016,3.852,CHINA - SHANGHAI,2016-05-01,5,2016-05-29,Y-Skirts,0,-28,2016-05-01,2016-05-01,1,11,2016-05-02,2016-06-09,-34,-27,2016-03-28,2016-05-02,1,1,2016-05-02,2016-05-30,2016-05-01,CHINA - SHANGHAI,Y-Skirts,2016-04-03,6.58,28,28
CHINA - SHANGHAI,Y-Skirts,2016,6,8,2016-06-08,06/08/2016,2016,6,8,2016-07-07,07/07/2016,3.382,CHINA - SHANGHAI,2016-06-08,6,2016-07-07,Y-Skirts,-25,-54,2016-05-14,2016-05-14,1,71,2016-06-09,2016-09-16,-9,-38,2016-05-30,2016-05-30,82,53,2016-08-29,2016-08-29,2016-06-08,CHINA - SHANGHAI,Y-Skirts,2016-05-01,3.852,38,29
CHINA - SHANGHAI,Y-Skirts,2016,6,26,2016-06-26,06/26/2016,2016,6,26,2016-07-26,07/26/2016,33.77,CHINA - SHANGHAI,2016-06-26,6,2016-07-26,Y-Skirts,-17,-47,2016-06-09,2016-06-09,5,52,2016-07-01,2016-09-16,-27,-57,2016-05-30,2016-05-30,64,34,2016-08-29,2016-08-29,2016-06-26,CHINA - SHANGHAI,Y-Skirts,2016-06-08,3.382,18,30
CHINA - SHANGHAI,Y-Skirts,2016,6,28,2016-06-28,06/28/2016,2016,6,28,2016-07-28,07/28/2016,0,CHINA - SHANGHAI,2016-06-28,6,2016-07-28,Y-Skirts,-19,-49,2016-06-09,2016-06-09,3,50,2016-07-01,2016-09-16,-29,-59,2016-05-30,2016-05-30,62,32,2016-08-29,2016-08-29,2016-06-28,CHINA - SHANGHAI,Y-Skirts,2016-06-26,33.77,2,30
CHINA - SHANGHAI,Y-Skirts,2016,7,9,2016-07-09,07/09/2016,2016,7,9,2016-08-10,08/10/2016,0,CHINA - SHANGHAI,2016-07-09,7,2016-08-10,Y-Skirts,-8,-40,2016-07-01,2016-07-01,69,37,2016-09-16,2016-09-16,-40,-72,2016-05-30,2016-05-30,51,19,2016-08-29,2016-08-29,2016-07-09,CHINA - SHANGHAI,Y-Skirts,2016-06-28,0,11,32
CHINA - SHANGHAI,Y-Skirts,2016,7,13,2016-07-13,07/13/2016,2016,7,13,2016-08-10,08/10/2016,55.9,CHINA - SHANGHAI,2016-07-13,7,2016-08-10,Y-Skirts,-12,-40,2016-07-01,2016-07-01,65,37,2016-09-16,2016-09-16,-44,-72,2016-05-30,2016-05-30,47,19,2016-08-29,2016-08-29,2016-07-13,CHINA - SHANGHAI,Y-Skirts,2016-07-09,0,4,28
CHINA - SHANGHAI,Y-Skirts,2016,7,23,2016-07-23,07/23/2016,2016,7,23,2016-08-22,08/22/2016,90.22,CHINA - SHANGHAI,2016-07-23,7,2016-08-22,Y-Skirts,-22,-52,2016-07-01,2016-07-01,55,25,2016-09-16,2016-09-16,-54,-84,2016-05-30,2016-05-30,37,7,2016-08-29,2016-08-29,2016-07-23,CHINA - SHANGHAI,Y-Skirts,2016-07-13,55.9,10,30
CHINA - SHANGHAI,Y-Skirts,2016,8,16,2016-08-16,08/16/2016,2016,8,16,2016-09-14,09/14/2016,50.97,CHINA - SHANGHAI,2016-08-16,8,2016-09-14,Y-Skirts,-46,-75,2016-07-01,2016-07-01,31,2,2016-09-16,2016-09-16,-78,-16,2016-05-30,2016-08-29,13,102,2016-08-29,2016-12-25,2016-08-16,CHINA - SHANGHAI,Y-Skirts,2016-07-23,90.22,24,29
CHINA - SHANGHAI,Y-Skirts,2016,8,24,2016-08-24,08/24/2016,2016,8,24,2016-09-21,09/21/2016,57.919,CHINA - SHANGHAI,2016-08-24,8,2016-09-21,Y-Skirts,-54,-82,2016-07-01,2016-07-01,23,10,2016-09-16,2016-10-01,-86,-23,2016-05-30,2016-08-29,5,95,2016-08-29,2016-12-25,2016-08-24,CHINA - SHANGHAI,Y-Skirts,2016-08-16,50.97,8,28
CHINA - SHANGHAI,Y-Skirts,2016,8,30,2016-08-30,08/30/2016,2016,8,30,2016-09-28,09/28/2016,18.68,CHINA - SHANGHAI,2016-08-30,8,2016-09-28,Y-Skirts,-60,-89,2016-07-01,2016-07-01,17,3,2016-09-16,2016-10-01,-1,-30,2016-08-29,2016-08-29,117,88,2016-12-25,2016-12-25,2016-08-30,CHINA - SHANGHAI,Y-Skirts,2016-08-24,57.919,6,29
CHINA - SHANGHAI,Y-Skirts,2016,9,20,2016-09-20,09/20/2016,2016,9,20,2016-10-18,10/18/2016,24.6,CHINA - SHANGHAI,2016-09-20,9,2016-10-18,Y-Skirts,-4,-32,2016-09-16,2016-09-16,11,68,2016-10-01,2016-12-25,-22,-50,2016-08-29,2016-08-29,96,68,2016-12-25,2016-12-25,2016-09-20,CHINA - SHANGHAI,Y-Skirts,2016-08-30,18.68,21,28
CHINA - SHANGHAI,Y-Skirts,2016,12,13,2016-12-13,12/13/2016,2017,12,13,2017-01-11,01/11/2017,4.04,CHINA - SHANGHAI,2016-12-13,12,2017-01-11,Y-Skirts,-64,-93,2016-10-10,2016-10-10,12,17,2016-12-25,2017-01-28,-106,-9,2016-08-29,2017-01-02,12,93,2016-12-25,2017-04-14,2016-12-13,CHINA - SHANGHAI,Y-Skirts,2016-09-20,24.6,84,29
CHINA - XIAMEN,D-Jackets,2017,2,2,2017-02-02,02/02/2017,2017,2,2,2017-03-09,03/09/2017,23.33,CHINA - XIAMEN,2017-02-02,2,2017-03-09,D-Jackets,-2,-37,2017-01-31,2017-01-31,61,26,2017-04-04,2017-04-04,-31,-66,2017-01-02,2017-01-02,71,36,2017-04-14,2017-04-14,2017-02-02,CHINA - XIAMEN,D-Jackets,2016-12-18,11.41,46,35
CHINA - XIAMEN,D-Jackets,2016,11,12,2016-11-12,11/12/2016,2016,11,12,2016-12-22,12/22/2016,38.27,CHINA - XIAMEN,2016-11-12,11,2016-12-22,D-Jackets,-33,-73,2016-10-10,2016-10-10,43,3,2016-12-25,2016-12-25,-75,-115,2016-08-29,2016-08-29,43,3,2016-12-25,2016-12-25,,,,,,,40
CHINA - XIAMEN,D-Jackets,2016,12,18,2016-12-18,12/18/2016,2017,12,18,2017-01-14,01/14/2017,11.41,CHINA - XIAMEN,2016-12-18,12,2017-01-14,D-Jackets,-69,-96,2016-10-10,2016-10-10,7,14,2016-12-25,2017-01-28,-111,-12,2016-08-29,2017-01-02,7,90,2016-12-25,2017-04-14,2016-12-18,CHINA - XIAMEN,D-Jackets,2016-11-12,38.27,36,27
CHINA - XIAMEN,I-Knitwear,2016,7,28,2016-07-28,07/28/2016,2016,7,28,2016-08-22,08/22/2016,9.042,CHINA - XIAMEN,2016-07-28,7,2016-08-22,I-Knitwear,-27,-52,2016-07-01,2016-07-01,50,25,2016-09-16,2016-09-16,-59,-84,2016-05-30,2016-05-30,32,7,2016-08-29,2016-08-29,,,,,,,25
CHINA - XIAMEN,I-Knitwear,2016,9,3,2016-09-03,09/03/2016,2016,9,3,2016-09-28,09/28/2016,0,CHINA - XIAMEN,2016-09-03,9,2016-09-28,I-Knitwear,-64,-89,2016-07-01,2016-07-01,13,3,2016-09-16,2016-10-01,-5,-30,2016-08-29,2016-08-29,113,88,2016-12-25,2016-12-25,2016-09-03,CHINA - XIAMEN,I-Knitwear,2016-07-28,9.042,37,25
CHINA - XIAMEN,M-Tops,2016,12,4,2016-12-04,12/04/2016,2016,12,4,2016-12-28,12/28/2016,24.836,CHINA - XIAMEN,2016-12-04,12,2016-12-28,M-Tops,-55,-79,2016-10-10,2016-10-10,21,4,2016-12-25,2017-01-01,-97,-1,2016-08-29,2016-12-27,21,4,2016-12-25,2017-01-01,,,,,,,24
CHINA - YANTIAN,A-Accessories,2016,5,23,2016-05-23,05/23/2016,2016,5,23,2016-06-15,06/15/2016,83.29,CHINA - YANTIAN,2016-05-23,5,2016-06-15,A-Accessories,-9,-32,2016-05-14,2016-05-14,17,16,2016-06-09,2016-07-01,-21,-16,2016-05-02,2016-05-30,7,75,2016-05-30,2016-08-29,,,,,,,23
CHINA - YANTIAN,B-Jeans,2017,1,2,2017-01-02,01/02/2017,2017,1,2,2017-02-01,02/01/2017,14.09,CHINA - YANTIAN,2017-01-02,1,2017-02-01,B-Jeans,0,-30,2017-01-02,2017-01-02,26,62,2017-01-28,2017-04-04,0,-30,2017-01-02,2017-01-02,102,72,2017-04-14,2017-04-14,2017-01-02,CHINA - YANTIAN,B-Jeans,2016-12-30,18.198,3,30
CHINA - YANTIAN,B-Jeans,2017,1,9,2017-01-09,01/09/2017,2017,1,9,2017-02-08,02/08/2017,13.76,CHINA - YANTIAN,2017-01-09,1,2017-02-08,B-Jeans,-7,-37,2017-01-02,2017-01-02,19,55,2017-01-28,2017-04-04,-7,-37,2017-01-02,2017-01-02,95,65,2017-04-14,2017-04-14,2017-01-09,CHINA - YANTIAN,B-Jeans,2017-01-02,14.09,7,30
CHINA - YANTIAN,B-Jeans,2017,1,13,2017-01-13,01/13/2017,2017,1,13,2017-02-08,02/08/2017,47.48,CHINA - YANTIAN,2017-01-13,1,2017-02-08,B-Jeans,-11,-37,2017-01-02,2017-01-02,15,55,2017-01-28,2017-04-04,-11,-37,2017-01-02,2017-01-02,91,65,2017-04-14,2017-04-14,2017-01-13,CHINA - YANTIAN,B-Jeans,2017-01-09,13.76,4,26
CHINA - YANTIAN,B-Jeans,2017,1,13,2017-01-13,01/13/2017,2017,1,13,2017-02-11,02/11/2017,46.98,CHINA - YANTIAN,2017-01-13,1,2017-02-08,B-Jeans,-11,-37,2017-01-02,2017-01-02,15,55,2017-01-28,2017-04-04,-11,-37,2017-01-02,2017-01-02,91,65,2017-04-14,2017-04-14,2017-01-13,CHINA - YANTIAN,B-Jeans,2017-01-09,13.76,4,29
CHINA - YANTIAN,B-Jeans,2017,1,16,2017-01-16,01/16/2017,2017,1,16,2017-02-15,02/15/2017,26.282,CHINA - YANTIAN,2017-01-16,1,2017-02-15,B-Jeans,-14,-44,2017-01-02,2017-01-02,12,48,2017-01-28,2017-04-04,-14,-44,2017-01-02,2017-01-02,88,58,2017-04-14,2017-04-14,2017-01-16,CHINA - YANTIAN,B-Jeans,2017-01-13,46.98,3,30
CHINA - YANTIAN,B-Jeans,2017,1,16,2017-01-16,01/16/2017,2017,1,16,2017-02-15,02/15/2017,26.282,CHINA - YANTIAN,2017-01-16,1,2017-02-15,B-Jeans,-14,-44,2017-01-02,2017-01-02,12,48,2017-01-28,2017-04-04,-14,-44,2017-01-02,2017-01-02,88,58,2017-04-14,2017-04-14,2017-01-16,CHINA - YANTIAN,B-Jeans,2017-01-13,47.48,3,30
CHINA - YANTIAN,B-Jeans,2017,1,19,2017-01-19,01/19/2017,2017,1,19,2017-02-13,02/13/2017,64.186,CHINA - YANTIAN,2017-01-19,1,2017-02-13,B-Jeans,-17,-42,2017-01-02,2017-01-02,9,50,2017-01-28,2017-04-04,-17,-42,2017-01-02,2017-01-02,85,60,2017-04-14,2017-04-14,2017-01-19,CHINA - YANTIAN,B-Jeans,2017-01-16,26.282,3,25
CHINA - YANTIAN,B-Jeans,2017,1,23,2017-01-23,01/23/2017,2017,1,23,2017-02-25,02/25/2017,26.3,CHINA - YANTIAN,2017-01-23,1,2017-02-25,B-Jeans,-21,-54,2017-01-02,2017-01-02,5,38,2017-01-28,2017-04-04,-21,-54,2017-01-02,2017-01-02,81,48,2017-04-14,2017-04-14,2017-01-23,CHINA - YANTIAN,B-Jeans,2017-01-19,64.186,4,33
CHINA - YANTIAN,B-Jeans,2017,1,29,2017-01-29,01/29/2017,2017,1,29,2017-03-12,03/12/2017,82.848,CHINA - YANTIAN,2017-01-29,1,2017-03-12,B-Jeans,0,-42,2017-01-29,2017-01-29,1,23,2017-01-30,2017-04-04,-27,-69,2017-01-02,2017-01-02,75,33,2017-04-14,2017-04-14,2017-01-29,CHINA - YANTIAN,B-Jeans,2017-01-23,26.3,6,42
CHINA - YANTIAN,B-Jeans,2017,1,30,2017-01-30,01/30/2017,2017,1,30,2017-03-02,03/02/2017,18.57,CHINA - YANTIAN,2017-01-30,1,2017-03-02,B-Jeans,0,-31,2017-01-30,2017-01-30,1,33,2017-01-31,2017-04-04,-28,-59,2017-01-02,2017-01-02,74,43,2017-04-14,2017-04-14,2017-01-30,CHINA - YANTIAN,B-Jeans,2017-01-29,82.848,1,31
CHINA - YANTIAN,B-Jeans,2017,2,27,2017-02-27,02/27/2017,2017,2,27,2017-03-28,03/28/2017,27.128,CHINA - YANTIAN,2017-02-27,2,2017-03-28,B-Jeans,-27,-56,2017-01-31,2017-01-31,36,7,2017-04-04,2017-04-04,-56,-85,2017-01-02,2017-01-02,46,17,2017-04-14,2017-04-14,2017-02-27,CHINA - YANTIAN,B-Jeans,2017-01-30,18.57,28,29
CHINA - YANTIAN,B-Jeans,2017,3,6,2017-03-06,03/06/2017,2017,3,6,2017-03-30,03/30/2017,17.46,CHINA - YANTIAN,2017-03-06,3,2017-03-30,B-Jeans,-34,-58,2017-01-31,2017-01-31,29,5,2017-04-04,2017-04-04,-63,-87,2017-01-02,2017-01-02,39,15,2017-04-14,2017-04-14,2017-03-06,CHINA - YANTIAN,B-Jeans,2017-02-27,27.128,7,24
CHINA - YANTIAN,B-Jeans,2017,3,14,2017-03-14,03/14/2017,2017,3,14,2017-04-10,04/10/2017,15.8,CHINA - YANTIAN,2017-03-14,3,2017-04-10,B-Jeans,-42,-69,2017-01-31,2017-01-31,21,4,2017-04-04,2017-04-14,-71,-98,2017-01-02,2017-01-02,31,4,2017-04-14,2017-04-14,2017-03-14,CHINA - YANTIAN,B-Jeans,2017-03-06,17.46,8,27
CHINA - YANTIAN,B-Jeans,2017,3,20,2017-03-20,03/20/2017,2017,3,20,2017-04-13,04/13/2017,9.94,CHINA - YANTIAN,2017-03-20,3,2017-04-13,B-Jeans,-48,-72,2017-01-31,2017-01-31,15,1,2017-04-04,2017-04-14,-77,-101,2017-01-02,2017-01-02,25,1,2017-04-14,2017-04-14,2017-03-20,CHINA - YANTIAN,B-Jeans,2017-03-14,15.8,6,24
